id,age,location,skin_type,channels_engaged,purchase_history
b5f6b11b-cb71-448f-838d-514326c29732,27,Port Ashleyborough,Dry,"{Facebook,Email,Google Ads SEO}","{Face Cleanser,Marketing Automation,Moisturizer}"
b5f7218b-babc-4edd-955b-aee6642c01be,43,Cobbland,Sensitive,"{Facebook,Google Ads SEO}","{Sunscreen,Marketing Automation}"
b5fa6a07-6630-4d8c-9ba1-3b59970d64ae,29,East Jordanshire,Sensitive,"{Email,Google Ads SEO}","{Loan Product,Marketing Automation}"
b5feb3ef-2132-49d1-8269-3f749fdf64f0,52,Coopershire,Combination,"{Email,Facebook,Google Ads SEO}",{Insurance Plan}
b600a245-3228-46a1-9a26-836fc0679cdd,27,Leslietown,Normal,"{Google Ads SEO,Email,Facebook}","{Moisturizer,Hair Serum,CRM Software}"
b60331bf-224a-4420-956f-cdd91fcc050a,54,Gregoryburgh,Oily,"{Email,Google Ads SEO}","{Smartwatch,Sunscreen}"
b60c2728-484c-477c-b124-db5f721bb57e,44,West Caitlinland,Sensitive,{Facebook},"{Wireless Earbuds,CRM Software}"
b614c5de-ef39-44f6-bde3-4a4d293fcb3a,44,Garciaport,Dry,"{Email,Google Ads SEO,Facebook}","{Sunscreen,Savings Account,Investment Platform}"
b619c1b7-861a-43c0-ba35-061d80130822,41,South Alyssaburgh,Dry,{Google Ads SEO},{Hair Serum}
b62427a9-9b7d-4fa1-9238-d4dc62e6bac8,43,East Katrinaview,Normal,"{Email,Facebook}","{Sunscreen,Tablet}"
b64b7670-c3e8-405f-beac-be98c6da056b,59,Evanshaven,Oily,"{Email,Facebook,Google Ads SEO}",{Marketing Automation}
b64fb574-0f99-4c25-b309-a0a07dfb10fd,23,Washingtonville,Combination,"{Google Ads SEO,Email}","{Customer Support Platform,Marketing Automation}"
b65b956a-b6ba-4d83-b9dd-d5b02fbd6127,43,Brucestad,Sensitive,"{Google Ads SEO,Facebook,Email}","{Marketing Automation,CRM Software,Insurance Plan}"
b65c4871-4877-4229-b6ba-5c663d340ed1,19,Shaunhaven,Combination,"{Google Ads SEO,Facebook}","{Hair Serum,Smartwatch}"
b66e50c6-453c-4437-ac84-30cffe74d905,20,Curtishaven,Oily,{Google Ads SEO},{Lip Balm}
b679e233-4815-4937-a263-a316a4245601,38,Port Jamie,Dry,{Facebook},{Bluetooth Speaker}
b67a2591-2f6f-4ffd-8be7-19f5c03cac97,31,North Teresa,Oily,"{Facebook,Google Ads SEO}",{Analytics Dashboard}
b67a7e61-cca8-416d-b6cc-c8aa98efac2d,41,Robertmouth,Normal,"{Email,Google Ads SEO,Facebook}","{Loan Product,Smartwatch,Sunscreen}"
b689ebbb-62ae-4229-8a78-0165a819ef6b,52,Hernandezport,Combination,"{Google Ads SEO,Email}",{Sunscreen}
b690c5af-a544-4cd4-adb5-f4c88c7ea35e,44,Matthewchester,Combination,"{Email,Facebook,Google Ads SEO}","{Bluetooth Speaker,Investment Platform,Savings Account}"
b69b1de2-844c-456b-8253-fa9a919c456d,54,West Marie,Oily,"{Email,Google Ads SEO,Facebook}","{Smartwatch,Moisturizer}"
b6b6995b-2c9d-46c1-b978-763b647baf9d,46,Melissahaven,Dry,"{Email,Google Ads SEO}","{Loan Product,Moisturizer}"
b6b98b38-6b4f-4958-8d0a-2e29e82fdd79,27,South Bradley,Oily,{Google Ads SEO},"{Savings Account,Analytics Dashboard}"
b6ce0a28-d072-499f-a733-b81f36217ad4,23,New Shannon,Dry,"{Email,Facebook,Google Ads SEO}",{Tablet}
b6cfc289-e522-402f-8890-54a790bb1d88,39,Webershire,Oily,"{Google Ads SEO,Email}","{Tablet,Credit Card,Smartphone}"
b6dda8c5-ee73-4be9-a9bc-b9c0528c85ea,28,South Bobby,Oily,{Google Ads SEO},"{Sunscreen,Analytics Dashboard}"
b6fcf0d7-6b48-4713-a25e-3ad8e279c47e,44,South David,Sensitive,"{Facebook,Email,Google Ads SEO}",{Project Management Tool}
b703593b-8922-4424-9f5a-2fffc7ba7b93,39,Erichaven,Normal,"{Email,Facebook}",{Credit Card}
b70e755b-6a2a-45b5-b2a5-44cb6b3c9547,38,Leemouth,Normal,"{Email,Facebook}","{Hair Serum,Project Management Tool}"
b715c619-7ef5-422f-9e99-e801d410e1c1,48,Lake Benjaminton,Dry,"{Email,Facebook,Google Ads SEO}",{Customer Support Platform}
b71a3573-e0ca-4227-b1dc-2235bcb035d4,34,West Crystalview,Oily,"{Facebook,Email,Google Ads SEO}","{Loan Product,Sunscreen,Hair Serum}"
b71eb5bf-f8c2-4fc5-9064-730352e9af30,46,Port Charlestown,Sensitive,"{Google Ads SEO,Email}",{Savings Account}
b723ab94-94d2-46a7-bf20-5935675c4f93,38,South Katherineland,Oily,{Google Ads SEO},{Customer Support Platform}
b727554e-78a4-4955-b379-0a419218fbf7,36,Janeshire,Combination,"{Google Ads SEO,Email,Facebook}",{Savings Account}
b7283507-ba60-4684-acb9-7596330084ef,24,Smithport,Dry,"{Google Ads SEO,Facebook}","{Face Cleanser,Customer Support Platform,Project Management Tool}"
b73091bd-034e-4fbf-90e1-20a1cbdcb83c,58,Lake Kayla,Sensitive,{Email},"{Sunscreen,Customer Support Platform,Insurance Plan}"
b7340eb1-3635-4c3d-9076-047945e420c9,56,Sarahport,Oily,{Facebook},{Tablet}
b73acfff-f502-4a62-a0d7-6f4e8c66d6aa,51,Carlsontown,Dry,"{Facebook,Email}","{Marketing Automation,Loan Product,Credit Card}"
b73cd507-a788-4a2c-b958-805e59f6442f,52,East Carolbury,Normal,"{Facebook,Email}",{Loan Product}
b7416423-a42b-466b-9227-ffc35409be51,60,Michelleborough,Combination,"{Email,Google Ads SEO,Facebook}",{Moisturizer}
b743631a-6ff0-46ab-85a5-23e5c92533cd,35,Christopherside,Oily,{Facebook},{Investment Platform}
b74f9065-029f-4fd1-8c66-5c360af3747a,60,Haletown,Normal,{Google Ads SEO},{Insurance Plan}
b751d3c0-439a-45aa-a536-dd36a809eab0,33,Carolynhaven,Sensitive,"{Email,Facebook}",{Project Management Tool}
b751e128-4049-436e-91ce-953fa3c03e61,24,Garzashire,Combination,"{Facebook,Google Ads SEO}","{Insurance Plan,Project Management Tool,Smartphone}"
b753cb5d-d17e-41bc-9e29-f35929ce5a7a,51,South Normanport,Dry,{Google Ads SEO},"{Customer Support Platform,Face Cleanser}"
b75f8ace-e567-4310-b778-f8eabfc8ca03,57,Howardmouth,Oily,"{Google Ads SEO,Facebook,Email}","{Sunscreen,Analytics Dashboard}"
b7692ed5-70bc-4b08-badc-b8c0fa87a12b,32,Ginastad,Combination,"{Facebook,Email,Google Ads SEO}","{Customer Support Platform,Smartphone}"
b76c7924-8834-448f-8728-8a546b37a587,40,Port Patrickborough,Sensitive,"{Facebook,Email}",{Wireless Earbuds}
b76d0eec-6a64-4b55-a04d-eb8a1ec93500,50,New Laurafort,Sensitive,{Google Ads SEO},"{Credit Card,Analytics Dashboard,Insurance Plan}"
b770b156-11bf-4107-a02e-f0b2e1234622,22,Sanchezburgh,Oily,"{Email,Facebook}",{Project Management Tool}
b772027f-afad-4575-af01-18f6f0973ca3,32,Javierbury,Combination,"{Facebook,Google Ads SEO,Email}","{Marketing Automation,Analytics Dashboard}"
b772af59-1f85-45ff-8c82-5da97e018b07,35,Terrytown,Combination,{Facebook},{Insurance Plan}
b772f3b9-cbb7-4bb6-82a5-fb5f19c4e1a0,37,North Jasontown,Combination,"{Email,Google Ads SEO,Facebook}",{Sunscreen}
b782fab0-0575-4fdf-beee-4358edfe2e34,19,Brewerberg,Combination,{Facebook},{Loan Product}
b7870bf2-6bcf-4147-bb32-22fe46d9f3ad,22,Ayalaland,Normal,"{Email,Google Ads SEO,Facebook}","{Insurance Plan,Analytics Dashboard,Hair Serum}"
b78aaf3a-713d-435e-a120-e9284b1da0e8,29,West Tyler,Normal,"{Facebook,Email,Google Ads SEO}",{Smartwatch}
b78b7d8e-dc4a-423c-9849-1442bb344a93,49,Chapmanland,Normal,"{Google Ads SEO,Email,Facebook}","{Credit Card,Face Cleanser,Savings Account}"
b78d77b5-d20f-479f-a33a-3cd19e0f1ef3,44,West Sarahhaven,Combination,"{Email,Google Ads SEO}","{Lip Balm,Analytics Dashboard}"
b7976432-9489-4e3a-bc2b-131ffcbf881f,60,East Jacobmouth,Oily,"{Google Ads SEO,Email,Facebook}","{Loan Product,Wireless Earbuds}"
b79e843f-8d4a-47de-aaf1-77747e657a81,60,West Sarahview,Normal,"{Facebook,Google Ads SEO}","{Wireless Earbuds,Face Cleanser,Insurance Plan}"
b7a75a7d-219b-4586-b97b-2721e155f4c0,56,Lukehaven,Combination,"{Email,Facebook}","{Customer Support Platform,Lip Balm,Analytics Dashboard}"
b7b8fd2c-d4b3-40f5-9432-d85a9a77cba5,25,Josephberg,Oily,"{Facebook,Email}",{Smartphone}
b7bcba8f-52dc-4232-b774-a90df64139a9,21,South Tracy,Combination,"{Email,Google Ads SEO,Facebook}","{Face Cleanser,Investment Platform,Project Management Tool}"
b7c53fed-df4e-47e1-b222-b2f70240b038,54,East Randyside,Dry,"{Google Ads SEO,Facebook}","{Face Cleanser,Customer Support Platform}"
b7d59e80-ec71-447d-8a72-a90cd6719a48,54,Port Nancyland,Normal,"{Facebook,Email}","{Moisturizer,Analytics Dashboard,Tablet}"
b7d73555-4511-4811-9ba2-68440dadf0ad,46,Knightview,Oily,"{Email,Google Ads SEO}","{Bluetooth Speaker,Loan Product}"
b7e64d82-ea70-435b-9d13-dc1663acdbdb,55,Carsonbury,Sensitive,{Facebook},"{Face Cleanser,Sunscreen}"
b7e77338-35fe-40f7-8ec2-5d62a70487ef,55,Ryanside,Dry,{Google Ads SEO},{Moisturizer}
b7ec5360-5b8d-4d58-838f-42d5c18e44bf,33,Port Jody,Combination,"{Google Ads SEO,Email}",{Credit Card}
b7efdc2d-4846-42c4-944c-92c42811dbde,45,West Danielborough,Dry,{Facebook},"{Lip Balm,Tablet,Marketing Automation}"
b7f40a71-f047-4ea5-84e6-d4882b2d349e,23,Port Michellefurt,Oily,"{Email,Facebook}","{Lip Balm,Customer Support Platform,Insurance Plan}"
b7f6d352-c5f8-4960-8c96-4747119c36bf,39,Matthewburgh,Combination,"{Email,Google Ads SEO,Facebook}","{Moisturizer,Project Management Tool,Lip Balm}"
b7fa50a4-2f4c-49d4-be97-168efa7ea143,25,Rachelfort,Combination,"{Facebook,Google Ads SEO,Email}",{Analytics Dashboard}
b805c34a-70be-43a6-a763-d92444f1fa55,37,Lake Justin,Dry,{Facebook},"{Moisturizer,Wireless Earbuds}"
b81da3f8-d617-4cab-9d6a-db22a85ac5cf,32,Davisville,Oily,{Facebook},"{Smartphone,Investment Platform,Savings Account}"
b8252f57-c2bb-44b1-b6f6-97c4f188370d,40,Nicholasborough,Normal,"{Facebook,Google Ads SEO}","{Face Cleanser,Loan Product,Tablet}"
b82ed1a3-d3d9-46a0-a475-a31714c9b118,31,Candiceberg,Combination,"{Email,Facebook,Google Ads SEO}",{Marketing Automation}
b8392dc9-d2ef-41f9-8360-529ade1519e3,19,New Cherylberg,Sensitive,{Email},"{Face Cleanser,Bluetooth Speaker}"
b83c65d2-7773-49b0-a9cc-9a21be309b4c,27,North Aaronhaven,Normal,{Google Ads SEO},{Analytics Dashboard}
b83c7689-d427-4748-bdec-e20e5ee563ea,44,South Michelle,Oily,"{Email,Google Ads SEO,Facebook}",{Customer Support Platform}
b83fd292-aea6-41b7-a2b7-baf0fb7fdbf2,23,Stephenstown,Normal,"{Google Ads SEO,Email,Facebook}","{Smartphone,Wireless Earbuds}"
b841debb-08b5-4631-9ced-c335d77b8a95,35,Carterville,Sensitive,"{Email,Facebook,Google Ads SEO}","{Investment Platform,Customer Support Platform,Savings Account}"
b84407b7-b758-4d00-a270-875516049ad4,56,Martinland,Normal,{Google Ads SEO},"{Loan Product,Customer Support Platform}"
b8503a88-a6af-4242-9302-990c35b4520b,36,Amandaside,Dry,"{Email,Google Ads SEO,Facebook}","{Lip Balm,Project Management Tool}"
b8589246-914c-4a7a-b15b-2818d1449089,24,North Joshua,Dry,"{Email,Google Ads SEO}","{Hair Serum,Credit Card,Customer Support Platform}"
b85adea5-c219-4056-86d8-8bc5cc0ff249,34,Murrayfurt,Normal,"{Email,Facebook,Google Ads SEO}",{Tablet}
b86154cb-5012-4f78-b669-54081a014a8f,45,New Angela,Normal,"{Facebook,Email}","{Investment Platform,Smartwatch}"
b862cc34-1ca3-407c-951a-8df9ef3b8a39,25,Cobbberg,Normal,"{Facebook,Email,Google Ads SEO}",{Marketing Automation}
b867b3f5-5b58-483d-a496-ad704c35aea3,27,Lake Michelle,Dry,"{Facebook,Google Ads SEO,Email}","{Smartwatch,Lip Balm}"
b86d64e0-40a4-4842-872e-c6b6a757daac,30,Sherrytown,Sensitive,"{Facebook,Google Ads SEO,Email}",{Bluetooth Speaker}
b86fb793-1661-4601-b95d-ca552c2bd93b,33,Johnsonstad,Sensitive,"{Google Ads SEO,Facebook,Email}",{Tablet}
b870c94b-963b-4276-8f5c-6a0f832fb200,54,Higginston,Oily,"{Google Ads SEO,Email}","{Face Cleanser,CRM Software}"
b871addd-fa0e-4dfc-b77e-f41e687c1aae,40,Melissaville,Oily,"{Google Ads SEO,Facebook}",{Tablet}
b87729b3-d7fd-44d5-a5f1-9a22d5535631,40,Hillbury,Combination,"{Google Ads SEO,Email,Facebook}","{Insurance Plan,Smartphone,Moisturizer}"
b87aafde-1021-430f-9d38-bcc47bc98bb4,27,Lake Steven,Oily,"{Google Ads SEO,Facebook,Email}",{Savings Account}
b87fe791-3202-4aae-94c9-1b30f8b91a0c,24,Courtneyville,Sensitive,"{Google Ads SEO,Facebook,Email}","{Insurance Plan,Lip Balm,CRM Software}"
b8800a94-0fee-4773-93a0-8b2f37900dd6,58,Harrisbury,Sensitive,"{Facebook,Google Ads SEO}","{Investment Platform,Sunscreen}"
b897ced8-608d-40f6-b847-c60a80514568,41,Jacobsberg,Oily,{Google Ads SEO},{Analytics Dashboard}
b8a6154b-38b3-450a-bad3-ce5410ab3564,45,West Jamie,Dry,{Facebook},{Customer Support Platform}
b8abe9d9-7918-41a9-9e90-dd8bd52ce80e,25,North Laurieborough,Normal,{Facebook},"{CRM Software,Project Management Tool}"
b8b33b17-9160-46b9-90e2-b80331a2190e,42,Michaelburgh,Oily,"{Email,Facebook,Google Ads SEO}",{Project Management Tool}
b8b5cc62-9dd6-4f97-a0e5-b288911b9d44,60,Ryanfort,Sensitive,{Facebook},"{Credit Card,Insurance Plan}"
b8bf40cc-9103-4607-9700-25650f59858c,39,New Tashabury,Combination,{Email},"{Project Management Tool,Face Cleanser,Bluetooth Speaker}"
b8bf9257-a527-435d-967d-2d8fefad82c9,25,Colonville,Normal,{Google Ads SEO},"{Project Management Tool,Face Cleanser,Loan Product}"
b8cae190-c903-4cfe-98fd-304671c7ced3,19,Jenniferburgh,Dry,"{Email,Facebook,Google Ads SEO}","{Hair Serum,Bluetooth Speaker}"
b8cc77b9-9338-4830-9732-ff6e671f7a3e,36,Ericborough,Sensitive,{Google Ads SEO},{Smartwatch}
b8d0c481-8773-45d0-8550-0b1bb32fba18,28,New Kathryntown,Oily,"{Email,Facebook}","{CRM Software,Customer Support Platform,Loan Product}"
b8e52c83-d806-4173-aa71-abfb182d6de8,44,Rodriguezburgh,Normal,"{Facebook,Google Ads SEO,Email}","{Investment Platform,Credit Card}"
b8e76a0a-0f95-4f3e-bf60-d0c0cae9166a,28,South Saraville,Sensitive,{Facebook},{Insurance Plan}
b8eae414-1ff4-4e3d-99a6-7f33f15fa0bf,25,North Bruce,Sensitive,"{Email,Facebook,Google Ads SEO}",{Moisturizer}
b8ebd4fa-e12f-4ffd-a98e-1cd19e8b0a2e,23,Smithstad,Combination,"{Facebook,Email,Google Ads SEO}",{Marketing Automation}
b8fadfc5-863a-4c7f-976a-3ae3f2d73aaa,55,Timothymouth,Dry,"{Email,Facebook,Google Ads SEO}","{Project Management Tool,Sunscreen}"
b905e4df-1d4f-4663-9274-466c5597a83b,30,New Nathan,Sensitive,"{Google Ads SEO,Email}","{CRM Software,Customer Support Platform,Insurance Plan}"
b9080c54-e2d6-469c-8f58-ba4cbd18aafe,42,Lake Juliefort,Sensitive,"{Facebook,Email,Google Ads SEO}",{Wireless Earbuds}
b90b036b-5afa-46ae-83fd-c96575f8384e,37,Edwardfort,Normal,{Email},"{Sunscreen,Smartphone,Bluetooth Speaker}"
b90e2d82-dd08-4073-8e07-1646fbd6f829,50,Port Brianaville,Sensitive,{Facebook},"{Analytics Dashboard,Savings Account}"
b9105746-62d2-4bc4-8f53-4962afe4942a,21,North Elizabethberg,Dry,"{Facebook,Email}",{Bluetooth Speaker}
b912bc84-7970-480d-856d-b8d5c361e2e9,19,Dixonview,Normal,{Email},"{Analytics Dashboard,Marketing Automation}"
b9190bd7-f037-44d1-b5b5-57aa4687f4ad,45,Port Paul,Combination,"{Facebook,Email}","{Insurance Plan,Investment Platform,Smartwatch}"
b92e99c5-2479-4fb3-b308-e71ccffea2df,38,Thomaston,Sensitive,{Email},"{Insurance Plan,Investment Platform,Project Management Tool}"
b935fa26-543a-4224-8547-ba305d59fb25,36,Millerton,Normal,"{Facebook,Google Ads SEO,Email}","{CRM Software,Smartwatch}"
b93734c4-717a-451f-a472-08aa8dca0b00,51,North Yolanda,Combination,"{Email,Google Ads SEO}","{Project Management Tool,Savings Account}"
b93d1915-2dbc-47cb-a6aa-3a23da66f87c,49,Benderburgh,Combination,{Google Ads SEO},{Hair Serum}
b93d32be-7894-4046-918e-40c4a43fc4fc,50,Hillfort,Combination,"{Facebook,Email,Google Ads SEO}",{Marketing Automation}
b94389f8-4ac4-4b04-95fb-636a35b9811e,23,New Pamelastad,Normal,"{Google Ads SEO,Email,Facebook}",{Project Management Tool}
b9474ab3-e209-456e-9d0e-090e85c3785e,24,East Meagan,Normal,"{Google Ads SEO,Email}",{Hair Serum}
b94a0d13-4f7d-4d97-8750-62df5634a4c3,47,Aliciahaven,Combination,"{Google Ads SEO,Facebook}","{Wireless Earbuds,Marketing Automation}"
b94ba7fb-5d86-4575-b260-eecb12f180b1,54,North Erinside,Combination,{Facebook},"{Tablet,Project Management Tool}"
b952b437-eec8-4801-9a67-374861fd9d71,31,West Williamfurt,Dry,"{Facebook,Email,Google Ads SEO}","{Credit Card,Lip Balm}"
b956333d-f2f9-4c10-b1b5-fcb420ebf0d7,29,Matthewsshire,Oily,"{Email,Google Ads SEO,Facebook}","{Analytics Dashboard,Loan Product,Marketing Automation}"
b956c19f-9922-4d5c-9d9f-56b66ae24de7,57,Lake Erikafort,Oily,"{Email,Google Ads SEO}",{CRM Software}
b9594ab6-0d4e-4d7b-b172-7af009ba2f5c,53,East Ryanstad,Normal,"{Google Ads SEO,Email,Facebook}",{Hair Serum}
b95996b6-37b9-419d-8220-2889a2c4eaa2,21,Port Billberg,Normal,"{Google Ads SEO,Email}","{Smartphone,CRM Software}"
b95de614-8453-47f5-8e65-811ac8baf421,44,Laneville,Oily,"{Email,Google Ads SEO}","{Face Cleanser,Smartwatch}"
b9728ba3-3632-4586-89df-fb9340c7c231,37,Brendanstad,Sensitive,"{Google Ads SEO,Email,Facebook}",{Bluetooth Speaker}
b975b476-1964-49cb-9b4c-53696c34a888,60,Mullinston,Normal,"{Facebook,Email,Google Ads SEO}","{Moisturizer,CRM Software,Customer Support Platform}"
b97882e4-f3db-4baa-b54d-312bdc02ffa4,28,Kristinfort,Normal,{Google Ads SEO},"{Wireless Earbuds,Analytics Dashboard,Credit Card}"
b97f3341-805e-4113-8bd7-5db3585002e1,41,New Elijahborough,Dry,"{Google Ads SEO,Facebook}","{Customer Support Platform,Loan Product,CRM Software}"
b989e117-06dc-4145-969e-1d4bc5786171,21,Andrewtown,Sensitive,"{Facebook,Email}","{Bluetooth Speaker,Savings Account,Analytics Dashboard}"
b994d65f-ef0c-4101-b36c-e7ca672399dd,31,East Andreahaven,Oily,{Google Ads SEO},"{Lip Balm,Tablet}"
b9963779-2a6a-4948-80cb-d6845e6f1de5,23,Kevinstad,Combination,{Google Ads SEO},{Tablet}
b996507c-060b-49d5-9add-31dd4e6ef2eb,28,Port Edward,Dry,"{Google Ads SEO,Facebook}","{Loan Product,Wireless Earbuds,Credit Card}"
b99683b2-0fa0-4aa7-b19e-6cf6aa3c47d1,27,Laurieville,Dry,"{Google Ads SEO,Email,Facebook}","{Credit Card,Investment Platform,Face Cleanser}"
b99d5eea-99d4-47b0-8293-93d576ab374f,37,East Angelastad,Sensitive,"{Facebook,Email,Google Ads SEO}","{Analytics Dashboard,Hair Serum,Sunscreen}"
b99eeaf5-ea85-4ba5-8fb4-caf487f786d9,20,Davidstad,Sensitive,"{Google Ads SEO,Facebook}",{Bluetooth Speaker}
b9aacd0d-80e8-4616-ac98-db0398121962,35,New Ryanmouth,Oily,{Google Ads SEO},"{Savings Account,Loan Product}"
b9b117b1-63b7-4239-88dd-8975cbfe4312,31,East Daniel,Normal,{Google Ads SEO},{Savings Account}
b9b2bebd-0303-4829-9968-e5f6502fc2d5,48,Michaelmouth,Dry,{Google Ads SEO},"{Sunscreen,Project Management Tool}"
b9b6320d-0855-4bce-9a6a-c65461a7d2bd,33,West Brendahaven,Combination,{Facebook},{Analytics Dashboard}
b9ba5b7c-90e5-4737-a999-81295e29773c,23,Jeremyton,Normal,"{Email,Facebook}","{CRM Software,Smartwatch,Lip Balm}"
b9bba0c7-f4d0-4834-8527-0e236c42f356,53,Longburgh,Sensitive,{Facebook},"{Sunscreen,Smartphone,Marketing Automation}"
b9bfc383-9fee-4c92-afe5-79062f5ac98e,33,North Amanda,Dry,"{Facebook,Email,Google Ads SEO}",{Hair Serum}
b9c5dbd0-1d05-4a15-be08-5eefe4862ba8,49,Michaelhaven,Normal,"{Facebook,Google Ads SEO,Email}",{Smartphone}
b9ce8dfa-1ac5-47c5-b872-037018638bc3,47,Marcuston,Oily,"{Email,Google Ads SEO,Facebook}",{CRM Software}
b9d3f994-3650-4d80-b45c-26b834d55cf2,31,New Erinmouth,Sensitive,{Facebook},"{Wireless Earbuds,Sunscreen,Moisturizer}"
b9ebb6e4-ebcf-4356-8818-01ec8f46b53f,53,Christopherstad,Sensitive,"{Facebook,Google Ads SEO,Email}",{Smartphone}
ba111529-cab1-4c75-8f5d-1236e4210203,24,Lake Annaview,Sensitive,{Facebook},"{Lip Balm,Customer Support Platform,Sunscreen}"
ba141cef-d264-44be-8bab-065e22215516,59,Matthewchester,Dry,"{Facebook,Google Ads SEO,Email}",{Bluetooth Speaker}
ba18198f-d354-4294-a0b5-0ef4309f6884,38,Lake Susanmouth,Combination,"{Email,Google Ads SEO,Facebook}",{CRM Software}
ba28de3a-ab6a-447f-8c9a-b1a0728579b7,55,Martinbury,Dry,"{Google Ads SEO,Email}","{Bluetooth Speaker,Smartwatch}"
ba2acdb2-f0f4-4b4d-823b-b1e8e8f547e3,36,Amyberg,Combination,"{Email,Google Ads SEO}","{Marketing Automation,Project Management Tool,Smartwatch}"
ba30bf36-60c2-4a79-b313-6704a7fee45f,32,Lake Michael,Oily,{Email},"{Sunscreen,Bluetooth Speaker,Smartwatch}"
ba3d2aae-bf51-41d0-8556-89fe6ee1e6b7,18,East Kevin,Dry,"{Google Ads SEO,Email}","{CRM Software,Lip Balm}"
ba3e45a7-54d3-4511-9652-1ffe7f783cef,24,Piercefurt,Normal,"{Email,Facebook,Google Ads SEO}",{Moisturizer}
ba46ed43-1e93-4596-b9df-405abeeebf48,48,South Ashleyland,Dry,"{Email,Facebook,Google Ads SEO}","{Credit Card,Smartphone}"
ba715244-8b72-4adf-942a-fa8cae0daf90,32,North Kathryn,Sensitive,"{Facebook,Email}",{Wireless Earbuds}
ba86a48c-2772-4c2a-b468-7f221a4e9209,50,West Rebeccashire,Normal,"{Facebook,Email}","{Smartwatch,Credit Card,Bluetooth Speaker}"
ba968046-01dd-4ebf-b1ad-71d1e88e4311,52,South Jeremy,Oily,"{Email,Facebook,Google Ads SEO}","{Loan Product,Project Management Tool}"
ba9701e9-c9de-4102-bdff-a9b285433a9d,27,South Alexanderbury,Sensitive,"{Google Ads SEO,Email,Facebook}","{Marketing Automation,CRM Software}"
ba9b84ac-189f-408a-84d2-45785332d20a,48,Stacyville,Oily,"{Email,Google Ads SEO,Facebook}","{Customer Support Platform,Face Cleanser}"
ba9bb52a-1526-434c-a2d6-b2e04c98aacf,32,East Melissa,Dry,"{Email,Google Ads SEO,Facebook}","{Savings Account,Face Cleanser}"
ba9e4a2e-626c-4943-b695-821a3b9474ca,52,New Sheri,Sensitive,{Facebook},"{Tablet,Investment Platform,Face Cleanser}"
baaabaa7-c8de-48fc-b818-bf727782dbca,47,New John,Sensitive,"{Email,Google Ads SEO,Facebook}","{Moisturizer,Bluetooth Speaker,Project Management Tool}"
baaf8fe2-84c0-478e-8b50-232e2ab79ff8,33,Flemingside,Combination,"{Facebook,Email,Google Ads SEO}","{Sunscreen,Insurance Plan}"
bab86646-871f-4cf9-b330-ba330331fa61,24,New Sophia,Oily,{Google Ads SEO},"{Marketing Automation,Smartphone}"
babb1d20-c351-4cab-b270-7cb446421911,34,East Amyview,Dry,"{Google Ads SEO,Facebook,Email}","{Project Management Tool,Investment Platform}"
babca607-d80a-4f7e-9cc8-81e33dd74d6c,34,Rojasview,Combination,"{Google Ads SEO,Email}","{Smartwatch,Savings Account}"
bac424c6-ca2f-497a-8e23-6f9852501a6e,37,Wilsonview,Sensitive,{Google Ads SEO},"{Investment Platform,Project Management Tool}"
bac54eb2-4843-48e6-b2a8-895cc1dfab28,24,Jonesfort,Oily,"{Email,Facebook}","{Sunscreen,Hair Serum}"
bac97d1a-7c75-46c4-aa6d-8432105d9e09,23,Greerburgh,Normal,"{Google Ads SEO,Facebook}",{Lip Balm}
bad7cdf5-72f8-4259-8f92-743eba5fc0d8,37,Matthewhaven,Sensitive,"{Facebook,Email,Google Ads SEO}","{Insurance Plan,Project Management Tool}"
bad8898c-f6bd-4a23-80f0-856a2c046870,43,Lake Erin,Dry,"{Facebook,Email,Google Ads SEO}","{Analytics Dashboard,Project Management Tool,Credit Card}"
baeb747d-3b8a-4fa0-90ca-6555632fbd72,60,South Jermaineburgh,Combination,"{Google Ads SEO,Facebook,Email}","{Sunscreen,Bluetooth Speaker,Customer Support Platform}"
baf775b8-5e2b-45b7-a87d-c335075f51f3,32,Shermanport,Dry,"{Facebook,Google Ads SEO}","{Smartphone,Loan Product}"
bafc3259-3efa-4525-a6d6-45e95a5c4efb,45,North Johnborough,Normal,"{Google Ads SEO,Facebook,Email}","{Face Cleanser,Wireless Earbuds}"
